Id,Province/State,Country/Region,Lat,Long,Date,ConfirmedCases,Fatalities,day_from_jan_first,temp,min,max,stp,wdsp,prcp,fog
6009,Jiangxi,China,27.614,115.7221,2020-03-18,935.0,1.0,78,60.5,53.6,65.7,7.4,1.8,0.02,1
6010,Jiangxi,China,27.614,115.7221,2020-03-19,935.0,1.0,79,63.6,55.9,72.0,7.8,1.6,0.0,0
6011,Jiangxi,China,27.614,115.7221,2020-03-20,935.0,1.0,80,70.4,57.4,79.5,4.6,2.2,0.0,1
6012,Jiangxi,China,27.614,115.7221,2020-03-21,935.0,1.0,81,75.5,58.3,83.1,1.4,5.3,0.0,0
6013,Jiangxi,China,27.614,115.7221,2020-03-22,936.0,1.0,82,70.8,66.4,83.3,4.8,3.6,0.22,1
6014,Jiangxi,China,27.614,115.7221,2020-03-23,936.0,1.0,83,70.8,66.4,83.3,4.8,3.6,0.22,1
6015,Jiangxi,China,27.614,115.7221,2020-03-24,936.0,1.0,84,70.8,66.4,83.3,4.8,3.6,0.22,1
6046,Jilin,China,43.6661,126.1923,2020-01-22,0.0,0.0,22,13.1,1.4,31.3,993.9,3.5,0.0,0
6047,Jilin,China,43.6661,126.1923,2020-01-23,1.0,0.0,23,9.3,-5.8,24.4,1.9,5.9,0.0,0
6048,Jilin,China,43.6661,126.1923,2020-01-24,3.0,0.0,24,2.5,-11.2,18.0,6.9,3.1,0.0,0
6049,Jilin,China,43.6661,126.1923,2020-01-25,4.0,0.0,25,4.4,-11.2,25.9,3.6,3.2,0.0,0
6050,Jilin,China,43.6661,126.1923,2020-01-26,4.0,0.0,26,10.6,-6.3,25.9,2.6,3.7,0.0,0
6051,Jilin,China,43.6661,126.1923,2020-01-27,6.0,0.0,27,15.6,0.3,35.4,996.3,2.2,0.0,0
6052,Jilin,China,43.6661,126.1923,2020-01-28,8.0,0.0,28,11.2,-2.2,35.4,996.4,3.6,0.0,0
6053,Jilin,China,43.6661,126.1923,2020-01-29,9.0,0.0,29,3.7,-9.4,26.6,997.0,4.5,0.0,0
6054,Jilin,China,43.6661,126.1923,2020-01-30,14.0,0.0,30,-1.1,-13.0,14.5,995.1,2.1,0.0,0
6055,Jilin,China,43.6661,126.1923,2020-01-31,14.0,0.0,31,3.8,-11.2,22.6,992.8,3.2,0.0,0
6056,Jilin,China,43.6661,126.1923,2020-02-01,17.0,0.0,32,9.9,-4.5,22.6,997.5,6.6,0.0,1
6057,Jilin,China,43.6661,126.1923,2020-02-02,23.0,0.0,33,4.2,-7.6,18.1,997.6,5,0.0,0
6058,Jilin,China,43.6661,126.1923,2020-02-03,31.0,0.0,34,3.7,-5.8,12.6,995.6,7.3,0.0,0
6059,Jilin,China,43.6661,126.1923,2020-02-04,42.0,0.0,35,-6.1,-20.2,11.8,0.5,4.2,0.0,0
6060,Jilin,China,43.6661,126.1923,2020-02-05,54.0,0.0,36,-8.2,-18.4,2.5,7.7,4.8,0.0,0
6061,Jilin,China,43.6661,126.1923,2020-02-06,59.0,0.0,37,3.6,-12.6,11.7,0.4,6.5,0.0,1
6062,Jilin,China,43.6661,126.1923,2020-02-07,65.0,1.0,38,2.6,-14.8,15.8,998.8,3.7,0.0,1
6063,Jilin,China,43.6661,126.1923,2020-02-08,69.0,1.0,39,7.0,-7.6,16.9,999.8,5.3,0.0,0
6064,Jilin,China,43.6661,126.1923,2020-02-09,78.0,1.0,40,12.7,-5.8,26.6,989.6,6.3,0.0,0
6065,Jilin,China,43.6661,126.1923,2020-02-10,80.0,1.0,41,21.2,-2.2,31.1,992.0,6.1,0.0,0
6066,Jilin,China,43.6661,126.1923,2020-02-11,81.0,1.0,42,40.8,30.2,47.8,985.3,12.3,0.0,0
6067,Jilin,China,43.6661,126.1923,2020-02-12,83.0,1.0,43,37.6,28.4,47.8,984.2,5.6,0.0,0
6068,Jilin,China,43.6661,126.1923,2020-02-13,84.0,1.0,44,25.8,10.4,43.5,990.7,6.5,0.01,1
6069,Jilin,China,43.6661,126.1923,2020-02-14,86.0,1.0,45,11.2,5.0,40.3,2.6,6.1,1.18,0
6070,Jilin,China,43.6661,126.1923,2020-02-15,88.0,1.0,46,14.7,8.6,22.6,995.5,8.1,0.0,0
6071,Jilin,China,43.6661,126.1923,2020-02-16,89.0,1.0,47,7.8,-2.2,22.6,992.3,7.8,0.0,0
6072,Jilin,China,43.6661,126.1923,2020-02-17,89.0,1.0,48,8.8,-1.3,17.6,993.8,5.5,0.0,0
6073,Jilin,China,43.6661,126.1923,2020-02-18,89.0,1.0,49,21.8,0.1,30.9,994.3,7,0.0,0
6074,Jilin,China,43.6661,126.1923,2020-02-19,90.0,1.0,50,19.7,8.6,32.0,0.0,4,0.0,0
6075,Jilin,China,43.6661,126.1923,2020-02-20,91.0,1.0,51,30.2,10.9,35.6,0.4,6,0.0,0
6076,Jilin,China,43.6661,126.1923,2020-02-21,91.0,1.0,52,29.8,19.4,35.6,991.3,5.6,0.04,1
6077,Jilin,China,43.6661,126.1923,2020-02-22,91.0,1.0,53,18.9,14.0,34.9,992.7,7.4,0.03,1
6078,Jilin,China,43.6661,126.1923,2020-02-23,91.0,1.0,54,31.0,17.2,39.2,988.2,9.3,0.0,0
6079,Jilin,China,43.6661,126.1923,2020-02-24,93.0,1.0,55,25.2,14.0,37.9,996.8,2.8,0.0,0
6080,Jilin,China,43.6661,126.1923,2020-02-25,93.0,1.0,56,21.8,8.6,35.4,999.0,6,0.0,0
6081,Jilin,China,43.6661,126.1923,2020-02-26,93.0,1.0,57,21.5,8.6,33.8,3.0,3.7,0.0,0
6082,Jilin,China,43.6661,126.1923,2020-02-27,93.0,1.0,58,29.4,14.9,37.9,996.7,6.5,0.0,1
6083,Jilin,China,43.6661,126.1923,2020-02-28,93.0,1.0,59,26.4,17.6,37.9,987.8,9.2,0.06,1
6084,Jilin,China,43.6661,126.1923,2020-02-29,93.0,1.0,60,21.1,10.4,35.8,992.9,3,0.0,1
6085,Jilin,China,43.6661,126.1923,2020-03-01,93.0,1.0,61,22.5,12.7,29.1,993.9,2.6,0.0,1
6086,Jilin,China,43.6661,126.1923,2020-03-02,93.0,1.0,62,22.1,8.6,30.2,997.5,3.1,0.0,1
6087,Jilin,China,43.6661,126.1923,2020-03-03,93.0,1.0,63,24.1,17.4,32.0,993.3,5.6,0.15,1
6088,Jilin,China,43.6661,126.1923,2020-03-04,93.0,1.0,64,19.6,10.4,30.4,995.6,6.2,0.03,1
6089,Jilin,China,43.6661,126.1923,2020-03-05,93.0,1.0,65,25.8,11.8,32.7,990.5,8.3,0.0,0
6090,Jilin,China,43.6661,126.1923,2020-03-06,93.0,1.0,66,36.2,18.7,41.4,986.3,8.9,0.03,1
6091,Jilin,China,43.6661,126.1923,2020-03-07,93.0,1.0,67,33.8,28.0,41.4,987.7,6.4,0.04,1
6092,Jilin,China,43.6661,126.1923,2020-03-08,93.0,1.0,68,36.7,28.4,41.0,987.3,6.4,0.03,1
6093,Jilin,China,43.6661,126.1923,2020-03-09,93.0,1.0,69,27.9,17.6,40.6,990.1,4.3,0.03,0
6094,Jilin,China,43.6661,126.1923,2020-03-10,93.0,1.0,70,28.3,19.4,37.4,983.0,5,0.0,0
6095,Jilin,China,43.6661,126.1923,2020-03-11,93.0,1.0,71,32.6,19.4,37.6,983.5,6.8,0.0,0
6096,Jilin,China,43.6661,126.1923,2020-03-12,93.0,1.0,72,24.4,10.4,37.6,990.5,10.5,0.0,0
6097,Jilin,China,43.6661,126.1923,2020-03-13,93.0,1.0,73,27.0,10.9,37.6,989.1,10.1,0.0,0
6098,Jilin,China,43.6661,126.1923,2020-03-14,93.0,1.0,74,30.7,18.3,42.1,979.2,7.7,0.0,1
6099,Jilin,China,43.6661,126.1923,2020-03-15,93.0,1.0,75,18.5,12.2,42.1,991.1,7.3,0.03,1
6100,Jilin,China,43.6661,126.1923,2020-03-16,93.0,1.0,76,32.7,15.1,41.0,982.9,7.6,0.02,1
6101,Jilin,China,43.6661,126.1923,2020-03-17,93.0,1.0,77,37.0,22.3,45.7,979.0,6.8,0.09,1
6102,Jilin,China,43.6661,126.1923,2020-03-18,93.0,1.0,78,44.1,31.3,59.0,971.7,8.6,0.0,0
6103,Jilin,China,43.6661,126.1923,2020-03-19,93.0,1.0,79,34.1,26.6,56.5,975.9,5.9,0.0,0
6104,Jilin,China,43.6661,126.1923,2020-03-20,93.0,1.0,80,40.4,26.6,52.3,977.0,7.1,0.0,0
6105,Jilin,China,43.6661,126.1923,2020-03-21,93.0,1.0,81,35.9,26.4,52.3,984.0,6.6,0.0,0
6106,Jilin,China,43.6661,126.1923,2020-03-22,93.0,1.0,82,36.6,24.8,46.8,986.8,5.2,0.0,0
6107,Jilin,China,43.6661,126.1923,2020-03-23,93.0,1.0,83,36.6,24.8,46.8,986.8,5.2,0.0,0
6108,Jilin,China,43.6661,126.1923,2020-03-24,93.0,1.0,84,36.6,24.8,46.8,986.8,5.2,0.0,0
6139,Liaoning,China,41.2956,122.6085,2020-01-22,2.0,0.0,22,33.8,27.3,39.7,23.4,3.5,0.0,0
6140,Liaoning,China,41.2956,122.6085,2020-01-23,3.0,0.0,23,26.5,16.0,39.7,32.6,8.4,0.0,0
6141,Liaoning,China,41.2956,122.6085,2020-01-24,4.0,0.0,24,19.9,11.8,36.0,36.7,5.9,0.0,0
6142,Liaoning,China,41.2956,122.6085,2020-01-25,17.0,0.0,25,22.3,11.3,33.3,33.3,3.9,0.0,0
6143,Liaoning,China,41.2956,122.6085,2020-01-26,21.0,0.0,26,22.1,10.8,33.4,30.7,6.8,0.0,0
6144,Liaoning,China,41.2956,122.6085,2020-01-27,27.0,0.0,27,26.9,11.7,34.2,24.1,5.3,0.0,0
6145,Liaoning,China,41.2956,122.6085,2020-01-28,34.0,0.0,28,25.8,14.0,38.7,24.3,10,0.0,0
6146,Liaoning,China,41.2956,122.6085,2020-01-29,39.0,0.0,29,17.3,11.1,38.7,25.2,14.5,0.0,0
6147,Liaoning,China,41.2956,122.6085,2020-01-30,41.0,0.0,30,15.8,8.6,25.9,24.6,8.2,0.0,0
6148,Liaoning,China,41.2956,122.6085,2020-01-31,48.0,0.0,31,19.0,6.4,28.2,23.6,3.1,0.0,0
6149,Liaoning,China,41.2956,122.6085,2020-02-01,64.0,0.0,32,23.1,8.8,32.4,29.5,3.8,0.0,0
6150,Liaoning,China,41.2956,122.6085,2020-02-02,70.0,0.0,33,19.0,10.2,32.4,28.9,5.8,0.0,0
6151,Liaoning,China,41.2956,122.6085,2020-02-03,74.0,0.0,34,21.9,9.3,28.6,27.3,6,0.0,0
6152,Liaoning,China,41.2956,122.6085,2020-02-04,81.0,0.0,35,13.0,5.2,27.5,33.5,8.8,0.0,0
6153,Liaoning,China,41.2956,122.6085,2020-02-05,89.0,0.0,36,7.1,1.0,20.5,39.5,6.5,0.0,0
6154,Liaoning,China,41.2956,122.6085,2020-02-06,94.0,0.0,37,19.5,0.5,25.3,32.3,5.6,0.01,1
6155,Liaoning,China,41.2956,122.6085,2020-02-07,99.0,0.0,38,22.9,4.1,30.9,28.8,2.6,0.0,0
6156,Liaoning,China,41.2956,122.6085,2020-02-08,105.0,0.0,39,22.2,14.0,31.5,30.2,5.3,0.0,0
6157,Liaoning,China,41.2956,122.6085,2020-02-09,107.0,0.0,40,29.4,15.1,34.9,20.6,6.6,0.0,1
6158,Liaoning,China,41.2956,122.6085,2020-02-10,108.0,0.0,41,26.8,18.9,36.3,20.4,1.7,0.0,1
6159,Liaoning,China,41.2956,122.6085,2020-02-11,111.0,0.0,42,41.7,18.3,51.3,18.8,6.1,0.0,0
6160,Liaoning,China,41.2956,122.6085,2020-02-12,116.0,1.0,43,43.1,22.8,51.3,13.6,6.8,0.0,0
6161,Liaoning,China,41.2956,122.6085,2020-02-13,117.0,1.0,44,38.4,25.2,52.5,18.1,11.1,0.0,1
6162,Liaoning,China,41.2956,122.6085,2020-02-14,119.0,1.0,45,19.4,15.6,24.4,28.3,14.7,0.35,1
6163,Liaoning,China,41.2956,122.6085,2020-02-15,119.0,1.0,46,18.8,15.1,24.4,23.3,13.7,0.04,1
6164,Liaoning,China,41.2956,122.6085,2020-02-16,121.0,1.0,47,19.3,11.3,25.3,23.3,15.1,0.0,0
6165,Liaoning,China,41.2956,122.6085,2020-02-17,121.0,1.0,48,18.6,9.7,26.2,26.6,7.5,0.0,0
6166,Liaoning,China,41.2956,122.6085,2020-02-18,121.0,1.0,49,28.2,12.2,35.4,26.3,3.6,0.0,0
6167,Liaoning,China,41.2956,122.6085,2020-02-19,121.0,1.0,50,31.8,20.7,42.1,29.2,3.5,0.0,0
6168,Liaoning,China,41.2956,122.6085,2020-02-20,121.0,1.0,51,35.2,23.7,42.1,29.8,2.4,0.0,1
6169,Liaoning,China,41.2956,122.6085,2020-02-21,121.0,1.0,52,31.7,24.1,39.6,23.5,3.7,0.38,1
6170,Liaoning,China,41.2956,122.6085,2020-02-22,121.0,1.0,53,32.2,23.7,36.7,26.9,5.6,0.0,0
6171,Liaoning,China,41.2956,122.6085,2020-02-23,121.0,1.0,54,39.8,28.6,43.9,20.1,9.3,0.0,0
6172,Liaoning,China,41.2956,122.6085,2020-02-24,121.0,1.0,55,37.0,30.9,44.8,21.8,8.9,0.0,0
6173,Liaoning,China,41.2956,122.6085,2020-02-25,121.0,1.0,56,32.6,25.9,44.8,25.1,11,0.0,0
6174,Liaoning,China,41.2956,122.6085,2020-02-26,121.0,1.0,57,30.4,23.4,38.5,32.5,8.1,0.0,0
6175,Liaoning,China,41.2956,122.6085,2020-02-27,121.0,1.0,58,35.6,23.0,43.9,26.6,5.8,0.0,0
6176,Liaoning,China,41.2956,122.6085,2020-02-28,121.0,1.0,59,34.3,29.3,43.9,19.4,6.6,0.0,0
6177,Liaoning,China,41.2956,122.6085,2020-02-29,121.0,1.0,60,32.6,29.1,39.0,21.4,6.1,0.0,0
6178,Liaoning,China,41.2956,122.6085,2020-03-01,122.0,1.0,61,31.7,23.0,40.3,24.2,7.3,0.0,0
6179,Liaoning,China,41.2956,122.6085,2020-03-02,122.0,1.0,62,31.0,23.0,40.3,25.8,3.5,0.0,0
6180,Liaoning,China,41.2956,122.6085,2020-03-03,125.0,1.0,63,30.1,22.5,39.6,22.9,6,0.2,1
6181,Liaoning,China,41.2956,122.6085,2020-03-04,125.0,1.0,64,26.8,21.9,39.6,29.1,5.6,0.0,0
6182,Liaoning,China,41.2956,122.6085,2020-03-05,125.0,1.0,65,35.1,21.9,38.7,21.0,10.4,0.0,0
6183,Liaoning,China,41.2956,122.6085,2020-03-06,125.0,1.0,66,41.4,27.9,47.7,15.6,7.6,0.07,1
6184,Liaoning,China,41.2956,122.6085,2020-03-07,125.0,1.0,67,39.2,35.2,47.7,17.6,2.4,0.02,1
6185,Liaoning,China,41.2956,122.6085,2020-03-08,125.0,1.0,68,36.7,33.6,45.3,16.5,6.3,0.0,1
6186,Liaoning,China,41.2956,122.6085,2020-03-09,125.0,1.0,69,33.3,27.3,45.3,17.5,8.3,0.24,1
6187,Liaoning,China,41.2956,122.6085,2020-03-10,125.0,1.0,70,34.1,25.3,44.2,15.9,5.9,0.0,0
6188,Liaoning,China,41.2956,122.6085,2020-03-11,125.0,1.0,71,41.9,24.6,46.9,14.1,8.1,0.0,0
6189,Liaoning,China,41.2956,122.6085,2020-03-12,125.0,1.0,72,36.1,25.3,46.9,23.2,8.7,0.0,0
6190,Liaoning,China,41.2956,122.6085,2020-03-13,125.0,1.0,73,34.4,23.9,46.8,22.2,6.3,0.0,0
6191,Liaoning,China,41.2956,122.6085,2020-03-14,125.0,1.0,74,39.5,30.6,49.3,12.8,5.2,0.0,0
6192,Liaoning,China,41.2956,122.6085,2020-03-15,125.0,1.0,75,30.4,20.7,49.3,22.5,12.2,0.0,0
6193,Liaoning,China,41.2956,122.6085,2020-03-16,125.0,1.0,76,37.8,20.7,42.4,15.0,10.1,0.0,0
6194,Liaoning,China,41.2956,122.6085,2020-03-17,125.0,1.0,77,46.2,29.5,55.2,11.3,6.8,0.0,0
6195,Liaoning,China,41.2956,122.6085,2020-03-18,125.0,1.0,78,49.9,39.6,60.1,1.6,14.2,0.0,0
6196,Liaoning,China,41.2956,122.6085,2020-03-19,125.0,1.0,79,43.9,36.3,60.1,8.6,10.1,0.0,0
6197,Liaoning,China,41.2956,122.6085,2020-03-20,126.0,2.0,80,45.1,36.3,57.6,7.7,7.2,0.0,0
6198,Liaoning,China,41.2956,122.6085,2020-03-21,126.0,2.0,81,40.7,32.9,57.6,15.5,4.6,0.0,0
6199,Liaoning,China,41.2956,122.6085,2020-03-22,126.0,2.0,82,43.4,32.9,54.3,16.5,5.2,0.0,1
6200,Liaoning,China,41.2956,122.6085,2020-03-23,127.0,2.0,83,43.4,32.9,54.3,16.5,5.2,0.0,1
6201,Liaoning,China,41.2956,122.6085,2020-03-24,127.0,2.0,84,43.4,32.9,54.3,16.5,5.2,0.0,1
6232,Macau,China,22.1667,113.55,2020-01-22,1.0,0.0,22,68.1,63.3,73.6,999.9,4,0.0,1
6233,Macau,China,22.1667,113.55,2020-01-23,2.0,0.0,23,69.4,66.4,76.3,999.9,4.1,0.0,0
6234,Macau,China,22.1667,113.55,2020-01-24,2.0,0.0,24,70.0,66.6,77.0,999.9,7.3,0.0,0
6235,Macau,China,22.1667,113.55,2020-01-25,2.0,0.0,25,65.8,53.6,73.8,999.9,10.6,0.0,1
6236,Macau,China,22.1667,113.55,2020-01-26,5.0,0.0,26,55.4,50.0,60.8,999.9,16.9,0.77,1
6237,Macau,China,22.1667,113.55,2020-01-27,6.0,0.0,27,53.8,47.8,58.8,999.9,17.2,0.17,1
6238,Macau,China,22.1667,113.55,2020-01-28,7.0,0.0,28,55.2,46.4,59.0,999.9,17.5,0.03,1
6239,Macau,China,22.1667,113.55,2020-01-29,7.0,0.0,29,55.5,49.3,59.5,999.9,15.1,0.01,0
6240,Macau,China,22.1667,113.55,2020-01-30,7.0,0.0,30,57.3,50.4,64.2,999.9,12.5,0.0,0
6241,Macau,China,22.1667,113.55,2020-01-31,7.0,0.0,31,60.4,52.3,66.4,999.9,8.4,0.0,0
6242,Macau,China,22.1667,113.55,2020-02-01,7.0,0.0,32,62.7,57.2,65.3,999.9,10.4,0.0,0
6243,Macau,China,22.1667,113.55,2020-02-02,8.0,0.0,33,63.3,59.7,66.6,999.9,7.5,0.0,1
6244,Macau,China,22.1667,113.55,2020-02-03,8.0,0.0,34,62.7,57.4,69.8,999.9,7.1,0.0,1
6245,Macau,China,22.1667,113.55,2020-02-04,10.0,0.0,35,61.5,56.5,62.8,999.9,10.3,0.43,1
6246,Macau,China,22.1667,113.55,2020-02-05,10.0,0.0,36,63.1,58.8,64.4,999.9,11.4,0.01,1
6247,Macau,China,22.1667,113.55,2020-02-06,10.0,0.0,37,63.8,59.7,64.4,999.9,8.7,0.0,0
6248,Macau,China,22.1667,113.55,2020-02-07,10.0,0.0,38,64.7,59.7,69.6,999.9,9,0.0,0
6249,Macau,China,22.1667,113.55,2020-02-08,10.0,0.0,39,62.0,57.6,65.5,999.9,11.5,0.0,0
6250,Macau,China,22.1667,113.55,2020-02-09,10.0,0.0,40,60.8,56.7,65.1,999.9,9.8,0.0,0
6251,Macau,China,22.1667,113.55,2020-02-10,10.0,0.0,41,62.0,57.9,62.6,999.9,7.6,0.0,0
6252,Macau,China,22.1667,113.55,2020-02-11,10.0,0.0,42,63.2,59.9,65.5,999.9,4.3,0.0,1
6253,Macau,China,22.1667,113.55,2020-02-12,10.0,0.0,43,66.0,61.7,70.5,999.9,3.1,0.19,1
6254,Macau,China,22.1667,113.55,2020-02-13,10.0,0.0,44,65.8,63.3,66.2,999.9,5.5,0.02,1
6255,Macau,China,22.1667,113.55,2020-02-14,10.0,0.0,45,67.6,64.4,69.8,999.9,7.5,1.91,1
6256,Macau,China,22.1667,113.55,2020-02-15,10.0,0.0,46,64.9,52.3,70.9,999.9,10.8,0.12,1
6257,Macau,China,22.1667,113.55,2020-02-16,10.0,0.0,47,53.3,47.7,58.5,999.9,21.4,0.58,1
6258,Macau,China,22.1667,113.55,2020-02-17,10.0,0.0,48,57.0,46.8,60.8,999.9,15.9,0.08,0
6259,Macau,China,22.1667,113.55,2020-02-18,10.0,0.0,49,58.9,50.2,63.3,999.9,6.6,0.0,0
6260,Macau,China,22.1667,113.55,2020-02-19,10.0,0.0,50,62.1,54.1,66.0,999.9,5.9,0.0,0
6261,Macau,China,22.1667,113.55,2020-02-20,10.0,0.0,51,63.6,56.1,68.0,999.9,6.1,0.0,0
6262,Macau,China,22.1667,113.55,2020-02-21,10.0,0.0,52,64.0,57.2,70.3,999.9,5,0.0,0
6263,Macau,China,22.1667,113.55,2020-02-22,10.0,0.0,53,66.9,59.0,77.0,999.9,9.8,0.0,0
6264,Macau,China,22.1667,113.55,2020-02-23,10.0,0.0,54,66.8,61.5,75.2,999.9,9.3,0.0,0
6265,Macau,China,22.1667,113.55,2020-02-24,10.0,0.0,55,66.9,63.1,70.9,999.9,4.9,0.0,0
6266,Macau,China,22.1667,113.55,2020-02-25,10.0,0.0,56,69.3,64.4,78.6,999.9,3.2,0.0,0
6267,Macau,China,22.1667,113.55,2020-02-26,10.0,0.0,57,70.9,66.2,79.3,999.9,3.8,0.0,0
6268,Macau,China,22.1667,113.55,2020-02-27,10.0,0.0,58,67.9,64.2,70.7,999.9,12.6,0.0,0
6269,Macau,China,22.1667,113.55,2020-02-28,10.0,0.0,59,68.2,64.0,77.2,999.9,5.2,0.0,0
6270,Macau,China,22.1667,113.55,2020-02-29,10.0,0.0,60,70.5,65.5,78.3,999.9,4,0.0,0
6271,Macau,China,22.1667,113.55,2020-03-01,10.0,0.0,61,71.7,66.2,79.0,999.9,4.4,0.0,1
6272,Macau,China,22.1667,113.55,2020-03-02,10.0,0.0,62,67.7,64.0,69.8,999.9,12.4,0.0,0
6273,Macau,China,22.1667,113.55,2020-03-03,10.0,0.0,63,67.5,63.7,68.2,999.9,9.2,0.0,1
6274,Macau,China,22.1667,113.55,2020-03-04,10.0,0.0,64,66.2,60.8,70.5,999.9,10.4,0.0,1
6275,Macau,China,22.1667,113.55,2020-03-05,10.0,0.0,65,63.9,58.3,66.2,999.9,10.2,0.09,1
6276,Macau,China,22.1667,113.55,2020-03-06,10.0,0.0,66,65.7,61.9,68.0,999.9,9.5,0.0,1
6277,Macau,China,22.1667,113.55,2020-03-07,10.0,0.0,67,68.5,63.5,69.8,999.9,6.8,0.0,1
6278,Macau,China,22.1667,113.55,2020-03-08,10.0,0.0,68,69.8,66.6,71.6,999.9,7.2,0.0,1
6279,Macau,China,22.1667,113.55,2020-03-09,10.0,0.0,69,72.8,64.8,77.0,999.9,9,0.0,1
6280,Macau,China,22.1667,113.55,2020-03-10,10.0,0.0,70,70.2,63.3,75.9,999.9,13.6,0.06,1
6281,Macau,China,22.1667,113.55,2020-03-11,10.0,0.0,71,66.4,63.1,68.0,999.9,10.4,0.0,1
6282,Macau,China,22.1667,113.55,2020-03-12,10.0,0.0,72,68.3,63.1,69.8,999.9,9.3,0.03,1
6283,Macau,China,22.1667,113.55,2020-03-13,10.0,0.0,73,69.3,64.0,71.6,999.9,8,0.0,1
6284,Macau,China,22.1667,113.55,2020-03-14,10.0,0.0,74,68.6,63.7,73.4,999.9,11,0.07,0
6285,Macau,China,22.1667,113.55,2020-03-15,10.0,0.0,75,68.0,64.8,73.4,999.9,10.1,0.0,0
6286,Macau,China,22.1667,113.55,2020-03-16,11.0,0.0,76,68.8,64.4,70.5,999.9,10.1,0.0,0
6287,Macau,China,22.1667,113.55,2020-03-17,12.0,0.0,77,68.9,66.0,72.7,999.9,6.6,0.0,1
6288,Macau,China,22.1667,113.55,2020-03-18,15.0,0.0,78,68.2,66.2,69.8,999.9,4.5,0.04,1
6289,Macau,China,22.1667,113.55,2020-03-19,17.0,0.0,79,68.8,66.0,71.6,999.9,5.7,0.28,1
6290,Macau,China,22.1667,113.55,2020-03-20,17.0,0.0,80,69.9,65.8,71.6,999.9,8,0.08,1
6291,Macau,China,22.1667,113.55,2020-03-21,18.0,0.0,81,70.7,68.2,73.4,999.9,5.6,0.24,1
6292,Macau,China,22.1667,113.55,2020-03-22,20.0,0.0,82,72.9,68.7,80.8,999.9,4.1,0.0,1
6293,Macau,China,22.1667,113.55,2020-03-23,24.0,0.0,83,72.9,68.7,80.8,999.9,4.1,0.0,1
6294,Macau,China,22.1667,113.55,2020-03-24,25.0,0.0,84,72.9,68.7,80.8,999.9,4.1,0.0,1
6325,Ningxia,China,37.2692,106.1655,2020-01-22,1.0,0.0,22,27.5,17.1,42.6,886.4,3.6,0.0,0
6326,Ningxia,China,37.2692,106.1655,2020-01-23,1.0,0.0,23,27.5,18.7,39.6,891.4,3.3,0.0,0
6327,Ningxia,China,37.2692,106.1655,2020-01-24,2.0,0.0,24,27.8,18.5,39.4,893.5,2.4,0.0,0
6328,Ningxia,China,37.2692,106.1655,2020-01-25,3.0,0.0,25,29.9,16.7,43.3,888.5,3.8,0.0,0
6329,Ningxia,China,37.2692,106.1655,2020-01-26,4.0,0.0,26,33.6,17.1,43.3,885.3,3,0.0,0
6330,Ningxia,China,37.2692,106.1655,2020-01-27,7.0,0.0,27,29.9,24.6,38.8,885.7,2.9,0.0,0
6331,Ningxia,China,37.2692,106.1655,2020-01-28,11.0,0.0,28,28.3,20.1,39.9,888.5,3.4,0.0,0
6332,Ningxia,China,37.2692,106.1655,2020-01-29,12.0,0.0,29,28.5,17.8,44.4,889.1,2.3,0.0,0
6333,Ningxia,China,37.2692,106.1655,2020-01-30,17.0,0.0,30,29.8,14.4,47.7,885.9,2,0.0,0
6334,Ningxia,China,37.2692,106.1655,2020-01-31,21.0,0.0,31,32.6,14.4,47.7,885.5,3.3,0.0,0
6335,Ningxia,China,37.2692,106.1655,2020-02-01,26.0,0.0,32,31.5,16.3,45.0,888.3,4.2,0.0,0
6336,Ningxia,China,37.2692,106.1655,2020-02-02,28.0,0.0,33,27.9,18.0,42.1,890.7,3.3,0.0,0
6337,Ningxia,China,37.2692,106.1655,2020-02-03,31.0,0.0,34,31.9,17.8,50.5,884.2,3.5,0.0,0
6338,Ningxia,China,37.2692,106.1655,2020-02-04,34.0,0.0,35,33.6,17.8,50.5,885.7,3.3,0.0,0
6339,Ningxia,China,37.2692,106.1655,2020-02-05,34.0,0.0,36,30.0,18.9,47.3,885.3,2.1,0.0,0
6340,Ningxia,China,37.2692,106.1655,2020-02-06,40.0,0.0,37,32.9,17.6,49.5,885.9,3.7,0.0,0
6341,Ningxia,China,37.2692,106.1655,2020-02-07,43.0,0.0,38,33.3,17.6,49.5,891.7,3.8,0.01,0
6342,Ningxia,China,37.2692,106.1655,2020-02-08,45.0,0.0,39,31.8,19.0,48.9,895.4,3.6,0.0,0
6343,Ningxia,China,37.2692,106.1655,2020-02-09,45.0,0.0,40,33.6,16.3,53.4,888.4,2.4,0.0,0
6344,Ningxia,China,37.2692,106.1655,2020-02-10,49.0,0.0,41,38.5,16.3,57.7,881.3,2.9,0.0,0
6345,Ningxia,China,37.2692,106.1655,2020-02-11,53.0,0.0,42,38.2,21.4,58.6,880.3,2.2,0.0,0
6346,Ningxia,China,37.2692,106.1655,2020-02-12,58.0,0.0,43,42.0,21.6,64.0,876.6,2.4,0.0,0
6347,Ningxia,China,37.2692,106.1655,2020-02-13,64.0,0.0,44,35.4,21.6,64.0,883.1,9,0.0,0
6348,Ningxia,China,37.2692,106.1655,2020-02-14,67.0,0.0,45,19.0,9.9,25.3,897.4,8.3,0.0,0
6349,Ningxia,China,37.2692,106.1655,2020-02-15,70.0,0.0,46,18.2,8.1,28.6,899.1,5.2,0.0,0
