Id,Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,country+province,Lat,Long,day_from_jan_first,temp,min,max,stp,wdsp,prcp,fog
8547,8548,,Costa Rica,2020-03-09,9.0,0.0,Costa Rica-,9.748900000000004,-83.75339999999994,69,75.3,65.1,80.6,903.7,19.2,0.0,0
8548,8549,,Costa Rica,2020-03-10,9.0,0.0,Costa Rica-,9.748900000000004,-83.75339999999994,70,75.9,64.9,81.7,904.1,16.3,0.0,0
8549,8550,,Costa Rica,2020-03-11,13.0,0.0,Costa Rica-,9.748900000000004,-83.75339999999994,71,77.6,64.8,82.0,999.9,14.5,0.0,0
8550,8551,,Costa Rica,2020-03-12,22.0,0.0,Costa Rica-,9.748900000000004,-83.75339999999994,72,74.9,64.8,83.7,901.2,15.4,0.0,0
8551,8552,,Costa Rica,2020-03-13,23.0,0.0,Costa Rica-,9.748900000000004,-83.75339999999994,73,77.6,65.5,83.5,902.6,14.1,0.0,0
8552,8553,,Costa Rica,2020-03-14,26.0,0.0,Costa Rica-,9.748900000000004,-83.75339999999994,74,76.5,65.5,83.8,904.2,16,0.0,0
8553,8554,,Costa Rica,2020-03-15,27.0,0.0,Costa Rica-,9.748900000000004,-83.75339999999994,75,75.1,65.5,83.3,904.3,16.1,0.0,0
8554,8555,,Costa Rica,2020-03-16,35.0,0.0,Costa Rica-,9.748900000000004,-83.75339999999994,76,73.5,64.9,81.9,903.7,16.9,0.0,0
8555,8556,,Costa Rica,2020-03-17,41.0,0.0,Costa Rica-,9.748900000000004,-83.75339999999994,77,75.5,64.6,81.5,904.4,14.8,0.0,0
8556,8557,,Costa Rica,2020-03-18,50.0,0.0,Costa Rica-,9.748900000000004,-83.75339999999994,78,74.5,63.9,82.2,904.1,14,0.0,0
8557,8558,,Costa Rica,2020-03-19,69.0,1.0,Costa Rica-,9.748900000000004,-83.75339999999994,79,75.6,64.4,82.4,904.3,13.7,0.0,0
8558,8559,,Costa Rica,2020-03-20,89.0,1.0,Costa Rica-,9.748900000000004,-83.75339999999994,80,74.3,63.5,83.3,905.5,13.1,0.0,0
8559,8560,,Costa Rica,2020-03-21,117.0,2.0,Costa Rica-,9.748900000000004,-83.75339999999994,81,74.2,63.5,81.0,904.8,15.8,0.0,0
8560,8561,,Costa Rica,2020-03-22,134.0,2.0,Costa Rica-,9.748900000000004,-83.75339999999994,82,74.7,63.7,80.6,903.4,14.5,0.0,0
8561,8562,,Costa Rica,2020-03-23,158.0,2.0,Costa Rica-,9.748900000000004,-83.75339999999994,83,73.5,64.0,82.0,904.7,14.9,0.0,0
8562,8563,,Costa Rica,2020-03-24,177.0,2.0,Costa Rica-,9.748900000000004,-83.75339999999994,84,74.1,65.1,80.8,904.6,14.3,0.0,0
8563,8564,,Costa Rica,2020-03-25,201.0,2.0,Costa Rica-,9.748900000000004,-83.75339999999994,85,75.6,64.6,82.2,902.5,12.3,0.0,0
8564,8565,,Costa Rica,2020-03-26,231.0,2.0,Costa Rica-,9.748900000000004,-83.75339999999994,86,75.6,64.6,82.2,902.5,12.3,0.0,0
8600,8601,,Cote d'Ivoire,2020-01-22,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,22,81.0,74.5,87.8,968.7,2.6,0.0,0
8601,8602,,Cote d'Ivoire,2020-01-23,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,23,82.8,71.6,95.0,968.4,4,0.0,0
8602,8603,,Cote d'Ivoire,2020-01-24,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,24,83.4,71.6,95.0,968.9,5.9,0.0,0
8603,8604,,Cote d'Ivoire,2020-01-25,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,25,84.2,70.5,97.2,968.8,6.4,0.0,0
8604,8605,,Cote d'Ivoire,2020-01-26,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,26,82.5,68.7,93.6,969.2,4.6,0.0,0
8605,8606,,Cote d'Ivoire,2020-01-27,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,27,82.4,71.6,93.2,968.5,4.1,0.0,1
8606,8607,,Cote d'Ivoire,2020-01-28,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,28,82.1,72.7,91.4,969.2,3.8,0.0,0
8607,8608,,Cote d'Ivoire,2020-01-29,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,29,83.3,69.8,93.6,969.3,4.5,0.0,0
8608,8609,,Cote d'Ivoire,2020-01-30,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,30,84.6,74.1,96.1,969.8,5,0.0,0
8609,8610,,Cote d'Ivoire,2020-01-31,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,31,82.2,69.3,96.1,969.5,5.8,0.0,1
8610,8611,,Cote d'Ivoire,2020-02-01,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,32,81.8,69.8,92.7,969.5,4.3,0.0,1
8611,8612,,Cote d'Ivoire,2020-02-02,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,33,84.4,69.1,96.6,970.0,5.5,0.0,0
8612,8613,,Cote d'Ivoire,2020-02-03,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,34,83.5,70.0,95.5,970.0,6,0.0,0
8613,8614,,Cote d'Ivoire,2020-02-04,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,35,85.6,69.8,95.0,970.1,5.2,0.0,0
8614,8615,,Cote d'Ivoire,2020-02-05,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,36,83.8,68.4,95.0,968.9,4.8,0.0,0
8615,8616,,Cote d'Ivoire,2020-02-06,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,37,83.1,73.4,95.0,968.7,3.8,0.0,0
8616,8617,,Cote d'Ivoire,2020-02-07,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,38,84.8,70.2,95.0,969.6,5,0.0,0
8617,8618,,Cote d'Ivoire,2020-02-08,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,39,84.5,68.0,98.6,968.7,5.5,0.0,0
8618,8619,,Cote d'Ivoire,2020-02-09,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,40,83.1,69.8,95.0,968.7,4.7,0.0,0
8619,8620,,Cote d'Ivoire,2020-02-10,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,41,84.9,73.4,93.2,968.9,4.8,0.0,0
8620,8621,,Cote d'Ivoire,2020-02-11,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,42,81.5,75.2,89.6,970.0,5.9,0.0,0
8621,8622,,Cote d'Ivoire,2020-02-12,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,43,82.5,71.6,95.0,968.7,7.3,0.0,0
8622,8623,,Cote d'Ivoire,2020-02-13,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,44,84.6,72.7,95.0,968.4,6.3,0.0,0
8623,8624,,Cote d'Ivoire,2020-02-14,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,45,86.2,70.0,96.8,967.5,5.5,0.0,0
8624,8625,,Cote d'Ivoire,2020-02-15,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,46,85.8,71.8,97.0,967.3,4.4,0.0,0
8625,8626,,Cote d'Ivoire,2020-02-16,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,47,87.0,73.4,99.1,967.3,5.3,0.0,0
8626,8627,,Cote d'Ivoire,2020-02-17,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,48,84.3,71.4,96.8,967.9,4.3,0.0,0
8627,8628,,Cote d'Ivoire,2020-02-18,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,49,84.8,73.4,96.8,967.7,6.4,0.0,0
8628,8629,,Cote d'Ivoire,2020-02-19,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,50,86.3,74.8,98.6,966.7,5.2,0.0,0
8629,8630,,Cote d'Ivoire,2020-02-20,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,51,86.0,74.8,95.7,965.7,5.3,0.0,0
8630,8631,,Cote d'Ivoire,2020-02-21,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,52,86.5,75.2,96.8,966.0,3.9,0.0,0
8631,8632,,Cote d'Ivoire,2020-02-22,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,53,86.1,75.0,96.8,967.1,5,0.0,0
8632,8633,,Cote d'Ivoire,2020-02-23,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,54,87.4,75.2,98.6,967.6,5.7,0.0,0
8633,8634,,Cote d'Ivoire,2020-02-24,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,55,87.8,76.8,98.6,967.4,4.9,0.0,0
8634,8635,,Cote d'Ivoire,2020-02-25,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,56,86.4,77.0,97.0,967.2,4.4,0.0,0
8635,8636,,Cote d'Ivoire,2020-02-26,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,57,87.6,73.0,98.6,966.7,4,0.0,0
8636,8637,,Cote d'Ivoire,2020-02-27,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,58,85.9,73.4,96.8,967.4,4.7,0.0,0
8637,8638,,Cote d'Ivoire,2020-02-28,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,59,87.5,77.0,98.6,967.8,5.3,0.0,0
8638,8639,,Cote d'Ivoire,2020-02-29,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,60,87.0,75.2,100.4,967.4,4.8,0.0,0
8639,8640,,Cote d'Ivoire,2020-03-01,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,61,88.3,73.4,100.4,966.7,5.8,0.0,0
8640,8641,,Cote d'Ivoire,2020-03-02,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,62,86.2,76.8,96.8,968.3,6.5,0.0,0
8641,8642,,Cote d'Ivoire,2020-03-03,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,63,84.2,75.2,96.8,968.8,6.1,0.0,1
8642,8643,,Cote d'Ivoire,2020-03-04,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,64,85.4,73.2,97.2,969.0,6.3,0.0,0
8643,8644,,Cote d'Ivoire,2020-03-05,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,65,84.7,75.2,95.0,968.1,6.4,0.16,1
8644,8645,,Cote d'Ivoire,2020-03-06,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,66,83.3,73.4,98.6,966.9,7.2,0.0,0
8645,8646,,Cote d'Ivoire,2020-03-07,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,67,83.6,72.7,96.8,967.2,6.4,0.0,0
8646,8647,,Cote d'Ivoire,2020-03-08,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,68,85.1,77.0,95.0,967.5,7.5,0.0,1
8647,8648,,Cote d'Ivoire,2020-03-09,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,69,82.1,73.4,95.0,967.4,7.4,99.99,1
8648,8649,,Cote d'Ivoire,2020-03-10,0.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,70,81.0,73.4,94.1,967.0,6.4,0.16,1
8649,8650,,Cote d'Ivoire,2020-03-11,1.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,71,83.8,75.2,96.8,966.8,5.3,0.12,1
8650,8651,,Cote d'Ivoire,2020-03-12,1.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,72,86.0,76.1,98.6,966.4,5.6,0.0,0
8651,8652,,Cote d'Ivoire,2020-03-13,1.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,73,86.3,76.8,95.0,966.6,6.2,0.0,0
8652,8653,,Cote d'Ivoire,2020-03-14,1.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,74,87.2,75.9,95.2,967.2,6.7,0.0,0
8653,8654,,Cote d'Ivoire,2020-03-15,1.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,75,83.0,75.2,95.4,966.6,7.6,0.0,1
8654,8655,,Cote d'Ivoire,2020-03-16,1.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,76,84.0,71.4,96.8,966.0,4.7,0.08,1
8655,8656,,Cote d'Ivoire,2020-03-17,5.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,77,85.5,76.6,95.0,966.6,7.7,0.0,1
8656,8657,,Cote d'Ivoire,2020-03-18,6.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,78,83.8,76.6,96.8,967.1,8.7,0.2,1
8657,8658,,Cote d'Ivoire,2020-03-19,9.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,79,81.2,73.4,95.2,967.7,6.9,99.99,1
8658,8659,,Cote d'Ivoire,2020-03-20,9.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,80,82.0,75.2,93.2,967.1,6.1,1.38,1
8659,8660,,Cote d'Ivoire,2020-03-21,14.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,81,83.3,75.2,93.2,967.2,6.3,0.0,1
8660,8661,,Cote d'Ivoire,2020-03-22,14.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,82,80.8,74.3,95.2,967.1,7.2,0.01,1
8661,8662,,Cote d'Ivoire,2020-03-23,25.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,83,81.3,72.5,91.4,968.0,8.1,0.01,1
8662,8663,,Cote d'Ivoire,2020-03-24,73.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,84,79.8,73.4,89.6,968.8,8.6,0.0,1
8663,8664,,Cote d'Ivoire,2020-03-25,80.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,85,81.3,71.6,93.2,968.3,7.8,0.2,1
8664,8665,,Cote d'Ivoire,2020-03-26,96.0,0.0,Cote d'Ivoire-,7.540000000000008,-5.5471,86,81.3,71.6,93.2,968.3,7.8,0.2,1
8700,8701,,Croatia,2020-01-22,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,22,36.6,22.6,57.0,991.8,3.2,0.0,0
8701,8702,,Croatia,2020-01-23,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,23,30.0,24.1,36.0,994.8,1.9,0.0,1
8702,8703,,Croatia,2020-01-24,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,24,36.9,18.9,56.1,987.3,3.9,0.0,1
8703,8704,,Croatia,2020-01-25,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,25,50.5,45.5,54.9,983.6,3.9,0.01,1
8704,8705,,Croatia,2020-01-26,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,26,42.8,38.8,47.5,981.4,2.1,0.02,1
8705,8706,,Croatia,2020-01-27,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,27,37.4,33.1,41.2,979.2,2.2,0.0,1
8706,8707,,Croatia,2020-01-28,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,28,49.7,31.3,53.6,967.7,10.2,0.12,1
8707,8708,,Croatia,2020-01-29,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,29,38.4,31.6,47.5,971.2,2.2,0.54,0
8708,8709,,Croatia,2020-01-30,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,30,41.5,27.0,54.9,979.8,3.8,0.0,0
8709,8710,,Croatia,2020-01-31,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,31,53.4,43.5,57.2,976.8,8.7,0.0,0
8710,8711,,Croatia,2020-02-01,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,32,54.5,51.6,57.6,977.1,5.5,0.0,0
8711,8712,,Croatia,2020-02-02,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,33,56.9,53.4,61.9,977.0,6.2,0.0,0
8712,8713,,Croatia,2020-02-03,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,34,56.9,54.0,61.3,975.2,5.5,0.0,0
8713,8714,,Croatia,2020-02-04,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,35,47.4,36.7,58.3,966.0,8,0.28,1
8714,8715,,Croatia,2020-02-05,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,36,37.2,28.4,44.6,977.2,6.2,0.08,0
8715,8716,,Croatia,2020-02-06,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,37,35.4,26.2,46.8,988.6,2.7,0.0,0
8716,8717,,Croatia,2020-02-07,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,38,33.6,21.7,47.5,988.5,2.2,0.0,0
8717,8718,,Croatia,2020-02-08,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,39,35.5,23.0,51.3,989.7,2.1,0.0,0
8718,8719,,Croatia,2020-02-09,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,40,44.2,26.6,52.2,988.0,6,0.0,0
8719,8720,,Croatia,2020-02-10,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,41,52.1,47.3,55.0,974.0,10.3,0.04,1
8720,8721,,Croatia,2020-02-11,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,42,51.6,36.9,58.6,968.9,6.5,0.35,1
8721,8722,,Croatia,2020-02-12,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,43,41.4,33.4,49.5,978.8,2.6,0.0,0
8722,8723,,Croatia,2020-02-13,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,44,43.0,28.4,57.4,980.3,3.9,0.0,1
8723,8724,,Croatia,2020-02-14,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,45,47.7,41.0,56.8,978.0,3.1,0.65,1
8724,8725,,Croatia,2020-02-15,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,46,41.6,31.3,53.6,989.0,2.8,0.0,0
8725,8726,,Croatia,2020-02-16,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,47,46.4,29.5,60.3,988.0,5.9,0.0,0
8726,8727,,Croatia,2020-02-17,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,48,51.8,48.4,53.2,983.6,6.5,0.0,0
8727,8728,,Croatia,2020-02-18,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,49,47.5,41.9,52.9,985.2,2.9,0.11,1
8728,8729,,Croatia,2020-02-19,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,50,44.3,35.8,53.1,981.4,2.5,0.02,1
8729,8730,,Croatia,2020-02-20,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,51,40.7,29.8,52.5,985.2,3,0.01,0
8730,8731,,Croatia,2020-02-21,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,52,42.2,30.0,55.9,984.9,2.9,0.0,0
8731,8732,,Croatia,2020-02-22,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,53,43.8,26.4,59.4,991.2,3.1,0.0,0
8732,8733,,Croatia,2020-02-23,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,54,53.8,40.1,61.0,982.4,7.3,0.0,0
8733,8734,,Croatia,2020-02-24,0.0,0.0,Croatia-,45.09999999999995,15.200000000000017,55,48.6,36.7,53.6,981.1,4.3,0.0,0
8734,8735,,Croatia,2020-02-25,1.0,0.0,Croatia-,45.09999999999995,15.200000000000017,56,50.2,32.4,53.6,970.3,4.7,0.02,1
8735,8736,,Croatia,2020-02-26,3.0,0.0,Croatia-,45.09999999999995,15.200000000000017,57,45.0,32.7,55.2,961.2,9.1,0.29,1
8736,8737,,Croatia,2020-02-27,3.0,0.0,Croatia-,45.09999999999995,15.200000000000017,58,40.2,30.2,48.4,969.0,4.6,0.62,0
8737,8738,,Croatia,2020-02-28,5.0,0.0,Croatia-,45.09999999999995,15.200000000000017,59,42.9,30.4,51.4,974.5,5.2,0.47,0
8738,8739,,Croatia,2020-02-29,6.0,0.0,Croatia-,45.09999999999995,15.200000000000017,60,42.0,25.3,50.9,976.3,6.7,0.0,0
8739,8740,,Croatia,2020-03-01,7.0,0.0,Croatia-,45.09999999999995,15.200000000000017,61,48.8,43.7,51.3,968.2,6.8,0.21,1
8740,8741,,Croatia,2020-03-02,7.0,0.0,Croatia-,45.09999999999995,15.200000000000017,62,55.0,47.5,59.7,962.5,8.7,0.65,1
8741,8742,,Croatia,2020-03-03,9.0,0.0,Croatia-,45.09999999999995,15.200000000000017,63,53.2,44.4,60.6,960.6,7.9,0.11,1
8742,8743,,Croatia,2020-03-04,10.0,0.0,Croatia-,45.09999999999995,15.200000000000017,64,41.2,35.1,46.9,972.8,2.5,0.73,1
8743,8744,,Croatia,2020-03-05,10.0,0.0,Croatia-,45.09999999999995,15.200000000000017,65,45.6,32.4,56.5,970.6,4.1,0.0,0
8744,8745,,Croatia,2020-03-06,11.0,0.0,Croatia-,45.09999999999995,15.200000000000017,66,48.8,41.0,56.7,961.0,5.9,0.23,1
8745,8746,,Croatia,2020-03-07,12.0,0.0,Croatia-,45.09999999999995,15.200000000000017,67,44.9,41.4,50.9,973.5,2.9,0.32,1
8746,8747,,Croatia,2020-03-08,12.0,0.0,Croatia-,45.09999999999995,15.200000000000017,68,41.5,32.4,49.5,981.2,3.6,0.0,0
8747,8748,,Croatia,2020-03-09,12.0,0.0,Croatia-,45.09999999999995,15.200000000000017,69,43.2,26.8,55.2,975.0,2.7,0.0,0
8748,8749,,Croatia,2020-03-10,14.0,0.0,Croatia-,45.09999999999995,15.200000000000017,70,49.8,42.8,54.7,977.7,3.3,0.0,0
8749,8750,,Croatia,2020-03-11,19.0,0.0,Croatia-,45.09999999999995,15.200000000000017,71,57.5,45.0,67.6,978.1,7.3,0.0,0
8750,8751,,Croatia,2020-03-12,19.0,0.0,Croatia-,45.09999999999995,15.200000000000017,72,57.1,44.4,64.6,978.8,7.1,0.0,0
8751,8752,,Croatia,2020-03-13,32.0,0.0,Croatia-,45.09999999999995,15.200000000000017,73,50.2,43.0,55.9,977.6,3.9,0.0,1
8752,8753,,Croatia,2020-03-14,38.0,0.0,Croatia-,45.09999999999995,15.200000000000017,74,46.7,41.5,51.4,981.2,3.3,0.1,0
8753,8754,,Croatia,2020-03-15,49.0,0.0,Croatia-,45.09999999999995,15.200000000000017,75,42.4,32.5,49.6,986.8,4.4,0.0,0
8754,8755,,Croatia,2020-03-16,57.0,0.0,Croatia-,45.09999999999995,15.200000000000017,76,43.4,24.6,59.5,987.4,2.1,0.0,0
8755,8756,,Croatia,2020-03-17,65.0,0.0,Croatia-,45.09999999999995,15.200000000000017,77,52.6,31.6,68.4,989.3,3.2,0.0,0
8756,8757,,Croatia,2020-03-18,81.0,0.0,Croatia-,45.09999999999995,15.200000000000017,78,52.7,40.6,64.0,989.3,3.3,0.0,0
8757,8758,,Croatia,2020-03-19,105.0,1.0,Croatia-,45.09999999999995,15.200000000000017,79,54.6,36.0,69.4,985.7,2.9,0.0,0
8758,8759,,Croatia,2020-03-20,128.0,1.0,Croatia-,45.09999999999995,15.200000000000017,80,56.9,40.8,70.2,981.4,7.8,0.0,0
8759,8760,,Croatia,2020-03-21,206.0,1.0,Croatia-,45.09999999999995,15.200000000000017,81,55.8,43.9,67.3,977.3,5.9,0.0,0
8760,8761,,Croatia,2020-03-22,254.0,1.0,Croatia-,45.09999999999995,15.200000000000017,82,36.9,33.6,41.4,985.8,4.2,0.1,1
8761,8762,,Croatia,2020-03-23,315.0,1.0,Croatia-,45.09999999999995,15.200000000000017,83,33.5,26.8,37.4,987.6,8,0.0,0
8762,8763,,Croatia,2020-03-24,382.0,1.0,Croatia-,45.09999999999995,15.200000000000017,84,29.5,26.6,31.3,985.7,7.5,0.17,1
8763,8764,,Croatia,2020-03-25,442.0,1.0,Croatia-,45.09999999999995,15.200000000000017,85,30.1,27.3,32.0,984.8,4.4,0.89,1
8764,8765,,Croatia,2020-03-26,495.0,3.0,Croatia-,45.09999999999995,15.200000000000017,86,30.1,27.3,32.0,984.8,4.4,0.89,1
8800,8801,,Cuba,2020-01-22,0.0,0.0,Cuba-,22.0,-80.0,22,61.0,53.6,68.0,999.9,8.4,0.0,0
8801,8802,,Cuba,2020-01-23,0.0,0.0,Cuba-,22.0,-80.0,23,60.8,46.4,82.4,999.9,4.1,0.0,0
8802,8803,,Cuba,2020-01-24,0.0,0.0,Cuba-,22.0,-80.0,24,68.6,57.2,82.4,999.9,4.9,0.0,0
8803,8804,,Cuba,2020-01-25,0.0,0.0,Cuba-,22.0,-80.0,25,72.4,60.8,86.0,999.9,4.2,0.0,0
8804,8805,,Cuba,2020-01-26,0.0,0.0,Cuba-,22.0,-80.0,26,72.1,62.6,84.2,999.9,4.8,0.0,0
8805,8806,,Cuba,2020-01-27,0.0,0.0,Cuba-,22.0,-80.0,27,71.8,60.8,82.4,999.9,4.6,0.0,0
8806,8807,,Cuba,2020-01-28,0.0,0.0,Cuba-,22.0,-80.0,28,74.5,68.0,82.4,999.9,2.5,0.0,0
8807,8808,,Cuba,2020-01-29,0.0,0.0,Cuba-,22.0,-80.0,29,74.7,64.4,84.2,999.9,4.5,0.0,0
8808,8809,,Cuba,2020-01-30,0.0,0.0,Cuba-,22.0,-80.0,30,77.4,68.0,86.0,999.9,6.4,0.0,0
8809,8810,,Cuba,2020-01-31,0.0,0.0,Cuba-,22.0,-80.0,31,77.0,71.6,84.2,999.9,6.1,0.0,0
8810,8811,,Cuba,2020-02-01,0.0,0.0,Cuba-,22.0,-80.0,32,75.3,66.2,84.2,999.9,5.7,0.0,0
8811,8812,,Cuba,2020-02-02,0.0,0.0,Cuba-,22.0,-80.0,33,73.6,66.2,80.6,999.9,7.7,0.0,0
8812,8813,,Cuba,2020-02-03,0.0,0.0,Cuba-,22.0,-80.0,34,67.1,55.4,84.2,999.9,6,0.0,0
8813,8814,,Cuba,2020-02-04,0.0,0.0,Cuba-,22.0,-80.0,35,73.0,64.4,86.0,999.9,5.9,0.0,0
8814,8815,,Cuba,2020-02-05,0.0,0.0,Cuba-,22.0,-80.0,36,74.6,62.6,87.8,999.9,5.2,0.0,0
8815,8816,,Cuba,2020-02-06,0.0,0.0,Cuba-,22.0,-80.0,37,75.5,66.2,86.0,999.9,7.1,0.0,0
8816,8817,,Cuba,2020-02-07,0.0,0.0,Cuba-,22.0,-80.0,38,80.3,77.0,86.0,999.9,9.5,0.0,0
8817,8818,,Cuba,2020-02-08,0.0,0.0,Cuba-,22.0,-80.0,39,76.8,69.8,87.8,999.9,5.9,0.0,0
8818,8819,,Cuba,2020-02-09,0.0,0.0,Cuba-,22.0,-80.0,40,77.7,69.8,89.6,999.9,7.3,0.0,0
8819,8820,,Cuba,2020-02-10,0.0,0.0,Cuba-,22.0,-80.0,41,78.0,71.6,87.8,999.9,7.4,0.0,0
8820,8821,,Cuba,2020-02-11,0.0,0.0,Cuba-,22.0,-80.0,42,78.5,71.6,87.8,999.9,6.5,0.0,0
8821,8822,,Cuba,2020-02-12,0.0,0.0,Cuba-,22.0,-80.0,43,77.9,69.8,87.8,999.9,5.4,0.0,0
8822,8823,,Cuba,2020-02-13,0.0,0.0,Cuba-,22.0,-80.0,44,77.5,69.8,87.8,999.9,4.6,0.0,0
8823,8824,,Cuba,2020-02-14,0.0,0.0,Cuba-,22.0,-80.0,45,79.4,66.2,91.4,999.9,4.3,0.0,0
8824,8825,,Cuba,2020-02-15,0.0,0.0,Cuba-,22.0,-80.0,46,77.3,68.0,89.6,999.9,6.6,0.0,0
